item_id,sku,category_id,aspect,current_value,verdict,suggested_value,certainty,status,reason
127389838965,SON-TCFPKCB12IX15I-BUN-4PC-4PK-CLR,46282,"Number of Items in Set",10,suspect,4,85,ok,"Title/SKU indicate a 4-pack but value is '10'"
236345031424,ASR-EDACS-BUN-3PC-MED-BNDL,73522,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
236345031424,ASR-EDACS-BUN-3PC-MED-BNDL,73522,Features,"SPECIAL EDITION DECORATIVE KNIFE:  These wild",suspect,,80,no_suggestion,"Truncated: 'SPECIAL EDITION DECORATIVE KNIFE: These wild'"
236345031438,4SN-MINECRAFT-BEDSHEETS,79619,Size,Medium,suspect,Twin,70,ok,"twin bed sheets but Size is 'Medium'"
236345031438,4SN-MINECRAFT-BEDSHEETS,79619,"Character Family",Cartoon,suspect,Minecraft,75,ok,"'Cartoon' too generic; product is Minecraft"
236345031438,4SN-MINECRAFT-BEDSHEETS,79619,Color,Minecraft,suspect,,90,no_suggestion,"'Minecraft' is a brand/character, not a color; should be Gray/Grey"
236345031438,4SN-MINECRAFT-BEDSHEETS,79619,Character,Cartoon,suspect,Minecraft,75,ok,"'Cartoon' too generic; this is Minecraft"
236345031440,SON-AOTAC-BUN-2PC-810PK-3B1-BLCK-2,20761,Type,"Ratchet Clamp",suspect,"Spring Clamp",60,ok,"tarp/awning grip clamps, not ratchet clamps"
236345031444,4SN-GOBLETWATERGLASSES-6PK,260384,Type,"Not Available",suspect,Goblet,70,ok,"'Not Available' placeholder; these are goblet glasses"
236345031445,MCN-MGAUCA25O-SML,27362,Color,Standard,suspect,,80,no_suggestion,"'Standard' is not a color; clear adhesive product"
236345031451,SON-HANGWORKLIGHT-ORG,126393,Features,"SUPER BRIGHT LIGHT - 400 Lumens and Dual COB LEDs",suspect,,80,no_suggestion,"Truncated: 'SUPER BRIGHT LIGHT - 400 Lumens and Dual COB LEDs'"
236345031453,SON-3IN1CUSKFS-3PC-ONE-SLVR,87133,Features,"Knife, Fork and Spoon Clip Together For Easy",suspect,"Knife, Fork and Spoon, Clip-Together Design",60,ok,"Truncated: 'Knife, Fork and Spoon Clip Together For Easy'"
236345031454,SON-3IN1HEADLAMP-BLK-FL8217HB,106984,Features,"ALL PURPOSE LED HEADLAMP: Camping, biking",suspect,,80,no_suggestion,"Truncated: 'ALL PURPOSE LED HEADLAMP: Camping, biking'"
236345031456,UPD-DPBFSWBRAHC-7-PNK,19172,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
236345031462,SON-8-PIN-PUNCH-ST1032B,50380,Color,Black,suspect,Gold,70,ok,"brass pin punch set should be 'Gold' (brass color) not 'Black'"
236345031465,UPD-DIARYSET-MINNIE-705626MRM-BUN,45112,Character,"Officially Licensed",suspect,"Minnie Mouse",90,ok,"'Officially Licensed' placeholder; Minnie Mouse diary set"
236345031465,UPD-DIARYSET-MINNIE-705626MRM-BUN,45112,Color,"Minnie Mouse",suspect,,90,no_suggestion,"'Minnie Mouse' is a character name, not a color"
236345031469,NPT-OPENRESCUEKNIFE-BLK,48818,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
236345031470,SON-12ISSRMASM-12I-MTLC,29524,Features,"Stainless Steel - Won't Rust, Melt, Burn, Snap or",suspect,,80,no_suggestion,"Truncated: 'Stainless Steel - Wont Rust, Melt, Burn, Snap or'"
236345031474,DOY-ASRO-12PCGEODEKIT-BUN,11737,"Age Level","4-7, 8-11 Years, 12-16 Years, 17 Years & Up",suspect,4-7,60,ok,"comma-list of multiple values; SELECTION_ONLY should be single"
236345031475,MCN-REFLTTAPEPATCH-GRY,36120,Features,"Be visible in low light environments and improve",suspect,,80,no_suggestion,"Truncated: 'Be visible in low light environments and improve'"
236345031479,HGR-HCSBS-SML-BLCK,177849,Capacity,"Not Available",suspect,,40,no_suggestion,"'Not Available' placeholder for a cargo stabilizer bar"
236345031479,HGR-HCSBS-SML-BLCK,177849,"Rack Type","Not Available",suspect,,40,no_suggestion,"'Not Available' placeholder; cargo stabilizer bar"
236345031480,DOY-TTX-CLEARWATCHCOFFIN-PARENT,260330,"California Prop 65 Warning","About California Proposition 65 Proposition 65, officially the Safe Drinking Water and Toxic Enforcement Act of 1986, is a law that requires warnings be provided to California consumers when they might be exposed to chemicals identified by California as causing cancer or reproductive toxicity. The warnings are intended to help california consumers make informed decisions about their exposures to these chemicals from the products they use. The California Office of Environmental Health Hazard Assessment (OEHHA) administers the Proposition 65 program and publishes the listed chemicals, which includes more that 850 chemicals. In August 2016, OEHHA adopted new regulations, effective on August 30, 2018, which change the information required in Proposition 65 warnings. This product can expose you",suspect,,85,no_suggestion,"Warning truncated mid-sentence ending 'This product can expose you'"
236345031486,NPT-HUNTKNF-AMEAG-PARENT,73522,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
365879907974,UPD-SMHAIRBOW-SHIM,19172,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
365879907974,UPD-SMHAIRBOW-SHIM,19172,Color,"Shimmer and Shine",suspect,,90,no_suggestion,"'Shimmer and Shine' is a character name, not a color"
365879907984,UPD-SONICPB-644B-BUN,177918,"California Prop 65 Warning","About California Proposition 65 Proposition 65, officially the Safe Drinking Water and Toxic Enforcement Act of 1986, is a law that requires warnings be provided to California consumers when they might be exposed to chemicals identified by California as causing cancer or reproductive toxicity. The warnings are intended to help california consumers make informed decisions about their exposures to these chemicals from the products they use. The California Office of Environmental Health Hazard Assessment (OEHHA) administers the Proposition 65 program and publishes the listed chemicals, which includes more that 850 chemicals. In August 2016, OEHHA adopted new regulations, effective on August 30, 2018, which change the information required in Proposition 65 warnings. This product can expose you",suspect,,85,no_suggestion,"Warning truncated mid-sentence ending 'This product can expose you'"
365879907986,SON-TTX-SLVRSAFETYACIDTESTKIT-7PC-BUN,262020,Material,"Platinum Testing Solution",suspect,,70,no_suggestion,"'Platinum Testing Solution' is a testing liquid, not the kit material"
365879907995,NPT-ANIMALHANDLEDAGGER-PARENT-2,73522,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
365879907999,SON-SSCHF8OZ-8O-SLVR,63505,Features,"Material: Stainless Steel",suspect,,70,no_suggestion,"Truncated mid-sentence; not a real feature description"
365879908004,DLT-BIBLEBOOK-280505-2PK-ASST,11735,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
365879908006,4SN-LSPEEDSTICK-PDF-3PK-BUN,29580,Features,"TRUSTED LADY SPEED STICK BRAND - Invisible Dry",suspect,,70,no_suggestion,"Truncated mid-sentence ad copy"
365879908007,4SN-FACECREAM-6OZ-2PK,21205,Features,"SKIN CARE HYDRATION: There are hundreds of facial",suspect,,70,no_suggestion,"Truncated mid-sentence ad copy"
365879908009,UPD-CANTEEN-FROZEN-BUN,177058,Character,Frozen,suspect,Anna,75,ok,"'Frozen' is a franchise; title names Anna and Elsa"
365879908011,XGI-URBANPLAYMAT-POLICE-KP-IH,19100,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
365879908011,XGI-URBANPLAYMAT-POLICE-KP-IH,19100,Color,"Police Station",suspect,,60,no_suggestion,"'Police Station' is a theme, not a color"
365879908015,UPD-FOILSTICKERS-SPIDERMAN,34002,Character,"Officially Licensed",suspect,Spider-Man,90,ok,"'Officially Licensed' placeholder; Marvel Spider-Man sticker book"
365879908015,UPD-FOILSTICKERS-SPIDERMAN,34002,Color,Spiderman,suspect,,60,no_suggestion,"'Spiderman' is a character name, not a color"
365879908017,4SN-DOVESHAMPOO-KNT-38044,177661,Features,"ANTI KNOT HYDRATION SHAMPOO: For long, dehydrated",suspect,,70,no_suggestion,"Truncated mid-sentence ad copy"
365879908019,ASR-15PC-3LB-PAYDIRT-RUBBER,15913,Size,Rubber,suspect,,60,no_suggestion,"'Rubber' is the sluice material, not a size"
365879908020,4SN-FLEXCUTTINGMAT-PINK,46282,Features,"Universal Home Flexible Cutting Mat - Pink Color,",suspect,,70,no_suggestion,"Truncated; begins with brand name ad copy"
365879908023,SON-JEWELLOUPE-4PC,262020,Type,"Not Available",suspect,,55,no_suggestion,"'Not Available' is a placeholder"
365879908026,UNV-UAGBCK-BUN-2PC-SML-BRSS-2,261610,Type,"Master Clock",suspect,,65,no_suggestion,"'Master Clock' inaccurate; this is a clock winding key"
127389857796,AQM-MFUQC14I-14-BLCK,87125,Features,"Universal Quick Connect (UQC) adapter for",suspect,,70,no_suggestion,"Truncated mid-sentence ad copy"
127389857807,UNV-UAGBCK-BUN-2PC-SML-BRSS,261610,Type,"Master Clock",suspect,,65,no_suggestion,"'Master Clock' inaccurate; grandfather clock winding key"
127389857815,HWK-CAMPINGVEST-8PKTS,65976,Features,"ASR Outdoor",suspect,"ASR Outdoor Camping Vest",65,ok,"'ASR Outdoor' is the brand, not a feature"
127389857815,HWK-CAMPINGVEST-8PKTS,65976,"Outer Shell Material","Not Available",suspect,,55,no_suggestion,"'Not Available' placeholder; title/category indicate Nylon"
127389857816,UPD-BOPBAG-MANDALORIAN-BUN,11742,Character,"Star Wars",suspect,"The Mandalorian",80,ok,"'Star Wars' is the franchise; character is The Mandalorian"
127389857816,UPD-BOPBAG-MANDALORIAN-BUN,11742,"Age Level","4-7, 8-11 Years",suspect,4-7,70,ok,"two values; SELECTION_ONLY requires single"
127389857817,SON-MINPOCKKNV-KC7223-ASRLOGO,75235,Color,Red,suspect,Black,75,ok,"Title/name say 'Black' but Color is 'Red'"
127389857822,SON-LEDWORKLIGHT-LARGE-BLACKORANGE,126393,Features,"High powered 750 Lumen with energy efficient long",suspect,,70,no_suggestion,"Truncated mid-sentence ad copy"
127389857823,FLL-BOSDTBO-L375LD5-BLCK,20688,Features,"6061-T6 Aircraft Aluminum",suspect,"Bottle Opener",60,ok,"'6061-T6 Aircraft Aluminum' is the material, not a feature"
127389857827,UPD-TS4NOTEPEEP-1023670477,145939,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
127389857827,UPD-TS4NOTEPEEP-1023670477,145939,Character,"Toy Story",suspect,"Bo Peep",80,ok,"'Toy Story' is the franchise; character is Bo Peep"
127389857829,NPT-BEARKNIFE-BLACK,73522,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
127389857829,NPT-BEARKNIFE-BLACK,73522,Features,"BOWIE-STYLE KNIFE - Large Sheathed Knife with",suspect,,70,no_suggestion,"Truncated mid-sentence ad copy"
127389857830,4SN-MOODLIGHT-RECTANGLE,20702,Features,"Universal Home LED Color Changing Light - 7",suspect,,70,no_suggestion,"Truncated mid-sentence"
127389857832,LST-FLYINGDISC-ORG,19017,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
127389857835,SON-PAKAWOODKNIFE-3IN,48818,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
127389857836,UPD-PULLTOPBTTL-FROZEN-BUN,177058,Color,Frozen,suspect,Blue,75,ok,"'Frozen' is a franchise, not a color; product is blue"
127389857836,UPD-PULLTOPBTTL-FROZEN-BUN,177058,"Character Family",Disney,suspect,Frozen,85,ok,"'Disney' is the parent brand; character family is Frozen"
127389857836,UPD-PULLTOPBTTL-FROZEN-BUN,177058,Character,Disney,suspect,Elsa,65,ok,"'Disney' is not a character; Frozen II features Elsa"
127389857839,UPD-HPARTBP-48571MZ-BUN,260988,Color,Yellow,suspect,Red,70,ok,"'Yellow' likely wrong for a Gryffindor backpack (red and gold)"
127389857839,UPD-HPARTBP-48571MZ-BUN,260988,Features,"HARRY POTTER ART KIT BACKPACK: Straight from the",suspect,,70,no_suggestion,"Truncated mid-sentence ad copy"
127389857840,SON-UAGBCKE-SML-BRSS,261610,Type,"Master Clock",suspect,,65,no_suggestion,"'Master Clock' inaccurate; grandfather clock winding key"
127389857845,LST-SPCBLSTBAG-BLU-BUN,19181,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
127389857846,SON-AOMDBWSB-17X125-BLCK,87122,Type,"Utility Pouch",suspect,Daypack,60,ok,"'Utility Pouch' inaccurate; drawstring backpack"
127389857846,SON-AOMDBWSB-17X125-BLCK,87122,Features,"DRAWSTRING BACKPACK: ASR Outdoor branded backpack",suspect,,70,no_suggestion,"Truncated mid-sentence ad copy"
127389857848,SON-UVFLASHLIGHT-BLK,16037,Features,"29 LED UV LIGHT BULBS – Featuring 29 UV light LED",suspect,,70,no_suggestion,"Truncated; '29 LED UV LIGHT BULBS' but title says 51 LED"
236345069152,MCN-GARVXPCWIWBP-BNDL-AMZ,87100,"Insulation Type",Down,suspect,Synthetic,80,ok,"fabric care/waterproofing kit, not a sleeping bag; Down wrong"
236345069152,MCN-GARVXPCWIWBP-BNDL-AMZ,87100,Type,"Sleeping Bag",suspect,,60,no_suggestion,"'Sleeping Bag' wrong; care/maintenance kit"
236345069152,MCN-GARVXPCWIWBP-BNDL-AMZ,87100,"Shell Material",Down,suspect,,80,no_suggestion,"'Down' wrong; cleaning/waterproofing kit has no shell"
236345069158,SON-CSTBS-33PC,260207,Brand,"Universal Tool",suspect,ToolTreaux,85,ok,"Brand says 'Universal Tool' but name/title show ToolTreaux"
236345069158,SON-CSTBS-33PC,260207,Type,"Router Attachment",suspect,,70,no_suggestion,"'Router Attachment' wrong; security bit set"
236345069159,4SN-BAGSTICKER-TS4-BUN,260988,"Character Family","Officially Licensed",suspect,"Toy Story",90,ok,"'Officially Licensed' is not a character family; Toy Story product"
236345069159,4SN-BAGSTICKER-TS4-BUN,260988,Character,"Officially Licensed",suspect,"Buzz Lightyear",75,ok,"'Officially Licensed' placeholder; Toy Story 4 main character"
236345069160,SON-AOES5LWFCP-LG-CLR,181408,Volume,"Not Available",suspect,"5 L",80,ok,"'Not Available' placeholder; title states 5 Liter"
236345069161,4SN-LSPEEDSTICK-PDF-5PK,29580,Features,"TRUSTED LADY SPEED STICK BRAND - Invisible Dry",suspect,,70,no_suggestion,"Truncated mid-sentence ad copy"
236345069164,UPD-HEADWRAP-11496435-PRINCESS,57920,Features,"OFFICIALLY LICENSED - Dress up like your favorite",suspect,,70,no_suggestion,"Truncated mid-sentence ad copy"
236345069170,ASR-ETB84X-BUN-4PK-84X52-SLVR,181415,Type,"Emergency Sleeping Bag",suspect,"Emergency Blanket",80,ok,"'Emergency Sleeping Bag' wrong; thermal emergency blanket"
236345069171,UPD-AVENGERS-DARTBLASTER-28227AVG,158749,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
236345069173,NPT-POCKETKNIFE-BLK,75236,Features,"3 in 1 SURVIVAL KNIFE: This ASR Outdoor pocket",suspect,,70,no_suggestion,"Truncated mid-sentence ad copy"
236345069174,MCN-ODORELIMINATOR-GALLON,27363,"Dog Size",Standard,suspect,,90,no_suggestion,"'Dog Size' irrelevant for an odor eliminator spray"
236345069185,SON-32DBEARPLUGS-YELLOW,180940,"Dog Size",Standard,suspect,,90,no_suggestion,"'Dog Size' irrelevant for ear plugs"
365879950529,MCN-SEAMGRIP-REPAIRKIT-PARENT,36120,Color,Standard,suspect,Standard,50,ok,"'Standard' is not a color; likely placeholder"
365879950532,4SN-FACECREAM-6OZ-3PK,21205,Features,"SKIN CARE HYDRATION: There are hundreds of facial",suspect,,70,no_suggestion,"Truncated mid-sentence ad copy"
365879950534,UPD-COLORBOOK-BBY-20820,134568,Character,"Officially Licensed",suspect,"The Mandalorian",80,ok,"'Officially Licensed' placeholder; Star Wars Mandalorian coloring book"
365879950534,UPD-COLORBOOK-BBY-20820,134568,Color,"Yoda with Crayons",suspect,,60,no_suggestion,"'Yoda with Crayons' is not a color"
365879950535,SON-3LDSARFNB-BL,16037,Features,"SUPER BRIGHT: For being so little this",suspect,,70,no_suggestion,"Truncated mid-sentence ad copy"
365879950541,SON-EXTEND-FLYSWATTER-ASSRT,181042,Material,Plaster,suspect,Plastic,70,ok,"'Plaster' is almost certainly a misspelling of 'Plastic' for a fly swatter"
365879950543,4SN-CINCHBAG-AVG-16PC-BUN-WAL,260988,Character,"Spider-Man, Officially Licensed",suspect,Spider-Man,80,ok,"comma-list; SELECTION_ONLY should be single; Spider-Man"
365879950547,UPD-TS4EARRINGSET-14PC,19172,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
365879950552,LST-SPACEGUN-RF300-GRN,158749,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
365879950554,UPD-PBRUSH-PARENT,11855,Brand,"Offically Licensed",suspect,,70,no_suggestion,"'Offically Licensed' (misspelled) is not a brand name"
365879950558,SON-AO155IMWSAH-155-BLCK-2,73522,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
365879950560,POLISHVAR-PARENT,67720,Color,"Metal Polish",suspect,,60,no_suggestion,"'Metal Polish' is the product description, not a color"
365879950563,SON-ASRO-SSFUNNEL-BUN,181408,Volume,8oz,suspect,,70,no_suggestion,"'8oz' wrong; this is a funnel, not a flask"
365879950564,SON-ICE-TEMPERED-SCISSOR-SP101,101915,Features,"HIGH QUALITY - Made from professional grade Ice",suspect,,70,no_suggestion,"Truncated mid-sentence ad copy"
365879950566,NPT-POCKETKN-PARENT,48818,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
365879950567,STATIC-CORROSION-ZIPBAG-BLACK-MED,73938,"For Gun Type","Not Available",suspect,,55,no_suggestion,"'Not Available' placeholder; title mentions Rifle and Pistol"
365879950568,MCN-MOMUAQDGTNBX-2PC-35X62-NVYBL,40587,Type,"Not Available",suspect,,55,no_suggestion,"'Not Available' placeholder; bath/sports towel"
365879950578,SON-PWCCS-13PC-STD-BLCK,178972,"Number of Pieces",14,suspect,12,85,ok,"value says 14 but title/name say 12pc"
365879950591,UPD-DLX-JUMP-ROPE-PARENT,62134,Brand,"Officially Licensed",suspect,,80,no_suggestion,"'Officially Licensed' is not a brand; title mixes Hello Kitty/Minnie/Barbie"
127389932532,SON-AO11NUBAP-11-BLCK,42362,Type,"Tool Belt",suspect,"Tool Pouch",75,ok,"'Tool Belt' wrong; 11-inch utility belt and pouch"
127389932534,LST-FLYINGDISC-ORG-KPKO,19017,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
127389932538,DLT-22OZCUP-209818-MIN,260384,Type,"Not Available",suspect,,60,no_suggestion,"'Not Available' placeholder; drinking cup"
127389932538,DLT-22OZCUP-209818-MIN,260384,Theme,"dress up, pretend play",suspect,,70,no_suggestion,"'dress up, pretend play' wrong theme for a drinking cup"
127389932540,4SN-CINCHBAG-TS4-19PC-BUN,260988,Character,"Officially Licensed, Buzz Lightyear",suspect,"Buzz Lightyear",70,ok,"comma-list; single value should be Buzz Lightyear"
127389932540,4SN-CINCHBAG-TS4-19PC-BUN,260988,"Character Family","Officially Licensed, Toy Story",suspect,"Toy Story",85,ok,"contains junk; should be 'Toy Story' alone"
127389932541,LST-KARAOKEMIC-PARENT,11735,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
127389932542,MCN-MGAZP-2E-BLCK,52482,Language,English,suspect,,70,no_suggestion,"'English' irrelevant for a zipper pull replacement"
127389932544,UPD-FLEECEBLANK-PARENT,66727,Brand,"Officially Licensed",suspect,,80,no_suggestion,"'Officially Licensed' is not a brand; title says Disney/Mickey/Paw Patrol/Pokemon"
127389932547,SON-5INFOLDINGKNIFE-SLV,48818,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
127389932548,SON-3DPATKNIF-GRY,48818,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
127389932550,SON-AOBSFARLTLS-5X5X1-RD,22689,"Country of Origin",china,suspect,China,80,ok,"value is 'china' (lowercase); should be 'China'"
127389932551,SON-500LLIGHT-FL338-10W,16037,Features,"5- STAGE SWITCH TACTICAL FLASHLIGHT: This",suspect,,70,no_suggestion,"Truncated mid-sentence ad copy"
127389932553,NPT-POCKKNFBLK-PBK241CH,75236,Type,Multi-Tool,suspect,"Pocket Knife",75,ok,"'Multi-Tool' wrong; standard drop point pocket knife"
127389932555,UPD-HWMEGAMAT-30764,776,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
236345137141,ASR-ETB84X-BUN-10PK,181415,Type,"Emergency Sleeping Bag",suspect,"Emergency Blanket",85,ok,"'Emergency Sleeping Bag' wrong; 10-pack of emergency blankets"
236345137157,SON-DAMAGEDSCREWEXTRACTOR-4PC,50382,Material,Plastic,suspect,Steel,80,ok,"'Plastic' wrong for a screw extractor set; steel tools"
236345137160,NPT-OPENRESCUEKNIFE-SILVER,48818,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
236345137169,SON-KNIFE-16IN1,48818,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
236345137169,SON-KNIFE-16IN1,48818,Character,Knife,suspect,,70,no_suggestion,"'Knife' is not a character; utility knife"
236345137171,UNV-STANDARDFITISSUELAW,39665,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
236345137178,NPT-11INHUNTINGKNIFE-BK,73522,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
365879996339,4SN-VASELINE-LIPTHER-ORIGNAL-2PK-HPN-WAL,36870,Type,"Not Available",suspect,"Lip Balm",75,ok,"'Not Available' placeholder; lip therapy/balm product"
365879996341,SON-TINDER-STICKS-12-PACK-IR-TT,166126,Type,"Not Available",suspect,"Fire Starter",80,ok,"'Not Available' placeholder; tinder sticks/fire starters"
365879996354,NPT-POCKKNFBLK-PBK241BK,75236,Type,Multi-Tool,suspect,"Pocket Knife",75,ok,"'Multi-Tool' wrong; standard pocket knife with drop point blade"
365879996361,DLT-STOCKING-PJM,170091,Character,"Christmas Stocking",suspect,"PJ Masks",85,ok,"'Christmas Stocking' is not a character; PJ Masks themed"
365879996361,DLT-STOCKING-PJM,170091,"Character Family","Christmas Stocking",suspect,"PJ Masks",85,ok,"'Christmas Stocking' is not a character family"
365879996361,DLT-STOCKING-PJM,170091,Department,girls,suspect,Kids,70,ok,"'girls' lowercase; PJ Masks stocking is unisex kids"
365879996378,UNV-STANDARDFITISSUELAW-7,39665,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
127389932559,LST-KPL-TOUCHPADCASHREG-RED-10PC,145931,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
127389932569,ASR-ETB84X-BUN-24PK-84X52-SLVR,181415,Type,"Emergency Sleeping Bag",suspect,"Emergency Blanket",85,ok,"'Emergency Sleeping Bag' wrong; 24-pack of mylar blankets"
127389932570,SON-POCKETKNIFE-WOODH,48818,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
127389932572,UPD-FIDGETTOY-PW418-PNK,184590,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
127389932580,UPD-SUNNYHAIR-CLIP,19172,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
127389932581,SON-ROTARY-TOOL-KIT-RA9276,260207,Type,"Router Attachment",suspect,,65,no_suggestion,"'Router Attachment' wrong for a rotary tool accessories kit"
236345137186,NPT-EAGLEKNIFE-BLACK,73522,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
236345137192,NPT-ASTKUNAI-6PC,73522,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
236345137194,LST-KPL-FPFIRETRUCK-8255F-RED,19074,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
236345137198,UPD-MINNAILKIT-4PC,19172,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
236345137201,DOY-4PRONGCLOCKKEY-EVEN,261610,Type,"Master Clock",suspect,,65,no_suggestion,"'Master Clock' inaccurate; grandfather clock winding key"
236345137202,SON-SMEEBO-83X51-ORNG,181415,Type,"Emergency Sleeping Bag",suspect,"Emergency Blanket",85,ok,"'Emergency Sleeping Bag' wrong; mylar survival blanket"
236345137213,LST-SEMITRUCK-666-10K-ASST,180506,"Age Level","3-4 Years, 4-7, 8-11 Years",suspect,"3-4 Years",70,ok,"comma-list; SELECTION_ONLY requires single value"
236345137219,XGI-URBANPLAYMAT-FIRE-KP-IH,2646,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
236345137220,LST-CATCHBALL-ORNG,19017,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
236345137223,DOY-TS3STUDYSET-4PC,13844,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
236345137232,EVR-ROUNDDUFFE23L-BLK,52357,Style,"Not Available",suspect,,55,no_suggestion,"'Not Available' placeholder; duffel bag style could be 'Duffle'"
365879996375,UPD-JOJOSIWA-BANDANA,122321,Type,"Not Available",suspect,,60,no_suggestion,"'Not Available' placeholder; bandana/face covering"
365879996381,LST-KIDSGOLFCADDYSET-2PK-BUNDLE,19181,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
365879996381,LST-KIDSGOLFCADDYSET-2PK-BUNDLE,19181,Color,"2 Pack",suspect,,70,no_suggestion,"'2 Pack' is not a color"
365879996394,SON-JEWELLOUPE-10XALUM-TT,262020,Type,"Not Available",suspect,Loupe,75,ok,"'Not Available' placeholder; jewelers loupe"
365879996405,4SN-CINCHBAG-SPI-18PC-BUN-WAL,260988,Character,"Spider-Man, Officially Licensed",suspect,Spider-Man,85,ok,"comma-list; single value should be Spider-Man"
365879996405,4SN-CINCHBAG-SPI-18PC-BUN-WAL,260988,"Character Family","Avengers, Spider-Man, Officially Licensed",suspect,Spider-Man,75,ok,"comma-list; primary family is Spider-Man"
365879996405,4SN-CINCHBAG-SPI-18PC-BUN-WAL,260988,Occasion,"Casual, Travel",suspect,Casual,70,ok,"comma-list; SELECTION_ONLY requires single value"
365879996435,DOY-4PRONGCLOCKKEY-ODD,261610,Type,"Master Clock",suspect,,65,no_suggestion,"'Master Clock' inaccurate; grandfather clock winding key"
365880019095,ABC-RESCGUN-7636,158749,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
127389969220,ASR-EDACS-BUN-3PC-MED-BNDL,73522,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
127389969224,LST-KPL-JUMBORACECAR-PARENT,19074,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
127389969226,SON-URAASATKFD-A-IR-TT,260207,Type,"Router Attachment",suspect,,65,no_suggestion,"'Router Attachment' wrong for abrasive stone burrs"
127389969242,UPD-MINNIE-FAUXHAIR,19172,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
236345160655,SON-5INFOLDINGKNIFE-BLK,48818,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
236345160656,SON-MULTI-COLOR-HEADLAMP-FL8219-5,106984,Features,"FEATURES - 4 in 1 Multi Color Adjustable Head Lamp",suspect,,70,no_suggestion,"Truncated mid-sentence ad copy"
236345160657,UNV-STANDARDFITISSUELAW-6,39665,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
236345160667,NPT-EMSPOCKETKNIFE-ORG,48818,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
365880042748,SON-JEWELLOUPE-10XP-TT,262020,Type,Loupe,suspect,Loupe,75,ok,"'Not Available' placeholder; jewelers loupe"
365880042752,CHAINSAW-SHARPENING-BURR-7/32,43220,Size,"3/16""",suspect,"7/32 in",85,ok,"Size says 3/16 in but title and SKU state 7/32 in"
365880042759,LST-SPACEGUN-RF300-GRN-2PK-BUN,19181,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
365880042761,NPT-6TOPWMNCKSNG-2PC-6-GRN,73522,Year,NEW,suspect,,20,no_suggestion,"'NEW' is not a valid year"
